lowlevel.average_loudness,lowlevel.barkbands.mean.0,lowlevel.barkbands.mean.1,lowlevel.barkbands.mean.10,lowlevel.barkbands.mean.11,lowlevel.barkbands.mean.12,lowlevel.barkbands.mean.13,lowlevel.barkbands.mean.14,lowlevel.barkbands.mean.15,lowlevel.barkbands.mean.16
0.990684032,0.000230735,0.000643019,0.0000955,0.000269609,0.000205552,0.000153356,0.000211662,0.0000482,0.0000863
0.990684032,0.000849924,0.001733768,0.000234958,0.000444045,0.000307,0.000301717,0.000319454,0.0000709,0.000117986
0.990684032,0.001668866,0.003406768,0.000149407,0.0004698,0.000314101,0.000248473,0.000226488,0.000067,0.000137054
0.990684032,0.001932752,0.004110572,0.000112955,0.000365938,0.000234602,0.000159305,0.000133885,0.0000487,0.0000828
0.990684032,0.002160569,0.004514637,0.000110441,0.000397061,0.000188529,0.000131373,0.0000914,0.0000241,0.000058
0.990684032,0.001802724,0.004106909,0.0000688,0.000245964,0.000128348,0.0000775,0.0000492,0.0000133,0.0000342
0.990684032,0.00178987,0.004452612,0.0000618,0.000204386,0.0000911,0.0000476,0.0000355,0.0000101,0.0000256
0.990684032,0.001860173,0.004650394,0.0000619,0.00016926,0.000068,0.000037,0.0000271,0.00000853,0.0000169
0.990684032,0.002075911,0.005043762,0.0000615,0.000162242,0.0000609,0.0000313,0.0000217,0.00000721,0.0000137
0.990684032,0.002160395,0.005207784,0.0000578,0.00015379,0.0000567,0.0000265,0.0000174,0.00000663,0.00000883
0.990684032,0.002016024,0.005260149,0.0000467,0.000141529,0.0000548,0.0000218,0.0000128,0.000005,0.00000688
0.990684032,0.002064055,0.005141895,0.0000362,0.000132337,0.00005,0.000017,0.0000101,0.00000384,0.00000502
0.990684032,0.001741526,0.004254694,0.0000295,0.000111193,0.0000421,0.0000142,0.00000771,0.00000312,0.00000406
0.990684032,0.001635171,0.004086052,0.0000302,0.000114402,0.000042,0.0000144,0.00000752,0.00000307,0.00000391
0.990684032,0.001359111,0.003550807,0.0000257,0.000103081,0.0000381,0.0000117,0.00000587,0.00000231,0.00000326
0.990684032,0.001263532,0.003408727,0.0000219,0.0000432,0.0000343,0.00000796,0.00000475,0.00000174,0.00000146
0.990684032,0.001782418,0.003461192,0.0000172,0.0000313,0.0000163,0.00000407,0.0000041,0.00000124,0.00000143
0.990684032,0.008433805,0.015112474,0.0000285,0.000043,0.0000207,0.00000856,0.00000601,0.00000186,0.00000274
0.990684032,0.027213736,0.047857281,0.0000246,0.000112591,0.0000226,0.0000175,0.0000126,0.00000395,0.00000625
0.990684032,0.026343562,0.042730048,0.0000162,0.0000745,0.0000164,0.0000118,0.0000105,0.00000376,0.00000427
0.990684032,0.0445792,0.06359075,0.0000361,0.0000956,0.0000374,0.0000243,0.0000193,0.00000973,0.000011
0.990684032,0.073051557,0.112668708,0.0000433,0.000144168,0.000065,0.0000267,0.0000283,0.0000121,0.0000115
0.990684032,0.199658722,0.290715724,0.000117494,0.000359171,0.00015785,0.0000664,0.0000706,0.0000336,0.0000306
0.990684032,0.163717002,0.247733504,0.000183938,0.000352663,0.000168612,0.000122963,0.000107874,0.0000799,0.0000613
0.990684032,0.298814356,0.375041306,0.000353672,0.000517161,0.000264834,0.000165114,0.00014937,0.000117776,0.0000798
0.990684032,0.00000337,0.005119734,0.0000885,0.000100962,0.0000172,0.0000224,0.0000416,0.0000459,0.0000317
0.990684032,0.00000386,0.005582094,0.0000654,0.0000948,0.0000156,0.0000193,0.0000347,0.0000411,0.0000259
0.990684032,0.0000475,0.006204522,0.0000576,0.0000935,0.0000132,0.0000159,0.0000307,0.0000337,0.0000229
0.990684032,0.000019,0.006818107,0.0000513,0.0000855,0.0000113,0.0000147,0.0000283,0.0000284,0.0000185
0.990684032,0.0000635,0.005978357,0.0000398,0.0000682,0.00000876,0.0000116,0.0000207,0.0000209,0.0000121
0.990684032,0.0000619,0.00487749,0.0000476,0.0000727,0.0000123,0.000015,0.0000201,0.0000186,0.0000132
0.990684032,0.0000131,0.003958967,0.0000631,0.0000577,0.000014,0.0000151,0.0000209,0.000019,0.0000106
0.990684032,0.0000162,0.003421917,0.0000644,0.0000574,0.0000141,0.0000156,0.0000218,0.0000197,0.0000103
0.990684032,0.0000502,0.004378875,0.0000946,0.0000788,0.0000195,0.0000213,0.0000301,0.0000263,0.0000135
0.990684032,0.0000565,0.004614581,0.0000994,0.0000818,0.0000215,0.0000232,0.0000313,0.000027,0.0000143
0.990684032,0.000011,0.004736013,0.000111825,0.0000759,0.0000226,0.0000222,0.0000314,0.000027,0.0000136
0.990684032,0.00000461,0.001443123,0.0000325,0.0000274,0.00000748,0.00000974,0.0000111,0.00000977,0.00000429
0.990684032,0.00000405,0.001500083,0.0000362,0.0000318,0.00000829,0.0000115,0.0000123,0.0000109,0.00000505
0.990684032,0.0000107,0.001252951,0.0000408,0.0000369,0.00000999,0.0000133,0.000014,0.0000125,0.00000594
0.990684032,0.0000156,0.001234099,0.0000444,0.0000415,0.0000102,0.0000136,0.0000149,0.0000131,0.00000616
0.990684032,0.00000766,0.001163821,0.0000441,0.0000404,0.00000913,0.0000127,0.0000143,0.0000121,0.00000555
0.990684032,0.00000552,0.001052124,0.0000399,0.0000431,0.0000068,0.0000125,0.0000123,0.0000103,0.00000599
0.990684032,0.00000494,0.001039043,0.0000282,0.0000527,0.00000654,0.0000124,0.0000114,0.0000107,0.00000584
0.990684032,0.00000518,0.001305963,0.0000273,0.0000519,0.00000619,0.0000118,0.0000109,0.0000105,0.00000556
0.990684032,0.00000398,0.001446424,0.0000704,0.0000631,0.00000887,0.0000136,0.0000132,0.0000125,0.00000634
0.990684032,0.00000415,0.001753638,0.0000992,0.0000778,0.0000112,0.0000163,0.0000165,0.0000148,0.00000746
0.990684032,0.0000056,0.002357005,0.000130144,0.0000986,0.0000124,0.0000146,0.0000167,0.0000173,0.0000107
0.990684032,0.00000521,0.003126373,0.000177328,0.00014413,0.0000158,0.0000196,0.000023,0.0000226,0.0000141
0.990684032,0.0000126,0.003339971,0.000197142,0.000158556,0.0000182,0.0000225,0.0000263,0.0000258,0.0000161
0.990684032,0.00000851,0.002830373,0.000365841,0.00014218,0.0000161,0.0000183,0.0000393,0.0000217,0.0000141
0.990684032,0.00000556,0.002572418,0.000431566,0.000140677,0.0000166,0.0000176,0.0000434,0.0000216,0.0000143
0.990684032,0.00000831,0.003535373,0.000508272,0.000111364,0.0000153,0.0000141,0.000058,0.0000201,0.0000132
0.990684032,0.0000132,0.005580944,0.000482017,0.000105261,0.0000148,0.0000137,0.0000552,0.0000181,0.0000125
0.990684032,0.00000853,0.005911372,0.000528787,0.000110612,0.0000155,0.0000146,0.0000608,0.0000187,0.0000133
0.990684032,0.00000799,0.006892637,0.000574423,0.000119554,0.0000177,0.0000159,0.0000726,0.0000201,0.0000143
0.990684032,0.00000634,0.005874877,0.000550033,0.000111637,0.0000175,0.0000134,0.000066,0.0000167,0.0000123
0.990684032,0.00000614,0.005984752,0.000601397,0.000111214,0.0000169,0.0000129,0.0000674,0.0000169,0.0000123
0.990684032,0.00000937,0.00623972,0.000618698,0.000110667,0.0000183,0.0000142,0.0000725,0.000017,0.0000115
0.990684032,0.0000049,0.005985604,0.000594091,0.000115373,0.0000189,0.0000142,0.0000692,0.0000169,0.0000105
0.990684032,0.0000106,0.006524973,0.000598796,0.000118376,0.0000204,0.0000154,0.000069,0.0000183,0.0000108
0.990684032,0.00000758,0.007098036,0.000510741,0.000130045,0.0000247,0.0000175,0.0000681,0.000021,0.0000114
0.990684032,0.00000624,0.007633554,0.000536703,0.000142048,0.0000252,0.0000178,0.0000716,0.0000215,0.000012
0.990684032,0.0000154,0.0039847,0.000460738,0.000124611,0.0000233,0.0000173,0.0000569,0.0000182,0.000012
0.990684032,0.0000267,0.002767904,0.000424825,0.000127587,0.0000238,0.0000164,0.0000562,0.0000224,0.000011
0.990684032,0.0000474,0.003025328,0.000409118,0.000132241,0.0000242,0.0000164,0.0000561,0.0000229,0.0000111
0.990684032,0.0000423,0.003397796,0.000326621,0.000131224,0.000026,0.0000183,0.0000474,0.0000248,0.0000118
0.990684032,0.000029,0.008439509,0.000310278,0.00016325,0.0000328,0.0000258,0.0000585,0.0000335,0.0000156
0.990684032,0.0000419,0.010564102,0.000284393,0.000156945,0.0000262,0.0000197,0.0000533,0.0000284,0.0000131
0.990684032,0.0000136,0.004071435,0.0000941,0.0000813,0.00026926,0.000719159,0.0000278,0.0000121,0.00000529
0.990684032,0.0000183,0.004588239,0.000107071,0.000113452,0.000353238,0.001116745,0.0000326,0.0000155,0.00000616
0.990684032,0.0000128,0.005136393,0.000143817,0.000140621,0.000403632,0.001305393,0.0000364,0.0000173,0.00000783
0.990684032,0.0000172,0.004190856,0.000310528,0.000127038,0.000344125,0.001131309,0.0000272,0.0000143,0.00000631
0.990684032,0.0000152,0.004290516,0.000799938,0.0002233,0.000381511,0.001154352,0.0000285,0.0000152,0.00000607
0.990684032,0.000017,0.00443502,0.001292801,0.0007346,0.000760698,0.0017309,0.000035,0.0000181,0.00000901
0.990684032,0.0000192,0.003268581,0.001246867,0.000795607,0.000725789,0.001941008,0.0000328,0.0000154,0.00000881
0.990684032,0.00000245,0.002634122,0.001137446,0.000708491,0.000643401,0.00174878,0.0000291,0.0000132,0.0000076
0.990684032,0.00000414,0.00179107,0.001309337,0.000687805,0.000600784,0.002151095,0.0000357,0.0000143,0.00000887
0.990684032,0.00000926,0.0012269,0.001460913,0.000715903,0.000615645,0.002332049,0.0000382,0.0000158,0.0000103
0.990684032,0.00000262,0.00109466,0.001533705,0.000748255,0.000756804,0.002486343,0.0000402,0.0000166,0.0000105
0.990684032,0.00000352,0.001736946,0.001677696,0.000803906,0.000832018,0.002954359,0.0000454,0.0000198,0.0000118
0.990684032,0.0000136,0.002768939,0.001795855,0.000874471,0.000854667,0.003144969,0.0000533,0.0000235,0.0000172
0.990684032,0.0000104,0.002940226,0.001752489,0.000861079,0.000812164,0.003001111,0.0000582,0.0000233,0.0000206
0.990684032,0.0000108,0.002879845,0.001747329,0.000828811,0.000772047,0.002906931,0.0000578,0.0000237,0.00002
0.990684032,0.00000572,0.002674498,0.001466151,0.000838478,0.000738128,0.002709696,0.0000554,0.0000223,0.0000199
0.990684032,0.00000409,0.002533125,0.001471907,0.000784427,0.000556208,0.002358774,0.0000594,0.0000219,0.0000186
0.990684032,0.00000319,0.002629058,0.001619615,0.000826124,0.000533871,0.00245445,0.0000573,0.0000234,0.0000203
0.990684032,0.00000446,0.00273129,0.001700199,0.000948189,0.000724963,0.002748044,0.0000618,0.000028,0.0000213
0.990684032,0.00000644,0.002637304,0.001483905,0.00103412,0.000872454,0.003037217,0.0000637,0.0000317,0.0000209
0.990684032,0.0000124,0.0021222,0.001331724,0.000974935,0.000770679,0.002638843,0.0000603,0.0000299,0.0000184
0.990684032,0.0000102,0.002218007,0.001371602,0.001041635,0.000678841,0.002241811,0.0000705,0.0000331,0.0000242
0.990684032,0.00000634,0.002067268,0.001684506,0.00109736,0.000531998,0.001677397,0.0000615,0.0000276,0.0000221
0.990684032,0.00000484,0.00162126,0.002010251,0.001441634,0.000481037,0.001519975,0.0000551,0.0000269,0.0000154
0.990684032,0.00000509,0.002162619,0.002441624,0.002317996,0.000691185,0.001606469,0.0000577,0.0000284,0.0000189
0.990684032,0.00000378,0.002488347,0.002776056,0.002764028,0.000778808,0.001672861,0.0000679,0.0000304,0.0000223
0.990684032,0.00000353,0.002839458,0.002882122,0.00244983,0.000697311,0.001700736,0.0000661,0.0000314,0.0000282
0.990684032,0.00000433,0.004146494,0.003796831,0.003453663,0.000975685,0.001871891,0.0000961,0.0000465,0.0000423
0.990684032,0.00000919,0.004536386,0.004626301,0.003675875,0.001054372,0.001927771,0.000108521,0.0000541,0.0000442
0.990684032,0.00000517,0.004662459,0.005714121,0.004531084,0.000950408,0.00078573,0.000111783,0.0000516,0.0000492
0.990684032,0.00000632,0.003962521,0.006318823,0.003997489,0.00074181,0.000271424,0.0000887,0.0000395,0.0000424
0.990684032,0.0000101,0.003953842,0.007456952,0.003943556,0.000746431,0.000263625,0.0000904,0.0000382,0.0000393
0.990684032,0.0000242,0.004007556,0.007718898,0.003881454,0.00073806,0.000239392,0.0000923,0.0000371,0.0000436
0.990684032,0.00000564,0.003482659,0.007003378,0.003568362,0.000681512,0.000193874,0.0000816,0.0000336,0.0000405
0.990684032,0.0000067,0.003396923,0.006750824,0.003564699,0.000958918,0.000188957,0.0000751,0.00003,0.0000411
0.990684032,0.0000229,0.00279598,0.00659101,0.003032091,0.000834166,0.000186146,0.0000796,0.0000305,0.0000405
0.990684032,0.00000391,0.00234266,0.005915463,0.002855805,0.000790257,0.000173729,0.0000737,0.0000307,0.0000392
0.990684032,0.0000156,0.002307624,0.005840648,0.002861195,0.00081813,0.000156086,0.0000806,0.0000323,0.0000364
0.990684032,0.00000799,0.002270466,0.005874472,0.002858978,0.000806309,0.000156563,0.0000762,0.0000295,0.0000349
0.990684032,0.00000346,0.002256234,0.005515275,0.003029054,0.000946532,0.000156182,0.0000719,0.0000259,0.0000348
0.990684032,0.00000266,0.002022862,0.00445772,0.002466046,0.000703051,0.000136135,0.0000634,0.000023,0.0000322
0.990684032,0.00000439,0.002692997,0.003629087,0.003219845,0.000904938,0.000170045,0.0000725,0.0000296,0.0000412
0.990684032,0.0000138,0.002651091,0.002585208,0.003241297,0.000875588,0.00014572,0.0000627,0.0000344,0.0000372
0.990684032,0.000078,0.002375435,0.002154704,0.003357478,0.000879982,0.000153601,0.0000631,0.0000364,0.0000319
0.990684032,0.0000441,0.002883826,0.001691907,0.003216218,0.000834568,0.000145495,0.0000598,0.0000358,0.0000309
0.990684032,0.0000265,0.00430887,0.001595251,0.002082589,0.000515221,0.000150193,0.0000616,0.000038,0.0000291
0.990684032,0.0000252,0.005111841,0.001439452,0.001738177,0.000387805,0.000145626,0.0000514,0.0000341,0.0000245
0.990684032,0.0000317,0.006302524,0.001558256,0.001980176,0.000648906,0.000556107,0.0000634,0.0000411,0.0000238
0.990684032,0.0000354,0.007261731,0.001596669,0.002078725,0.000874322,0.001674756,0.000065,0.0000413,0.000021
0.990684032,0.0000266,0.007207898,0.001345366,0.001931089,0.000833166,0.001623469,0.0000619,0.0000386,0.0000211
0.990684032,0.0000431,0.007315797,0.000968904,0.001307336,0.000661248,0.001645291,0.0000612,0.0000426,0.0000164
0.990684032,0.0000188,0.005056527,0.000892475,0.000664626,0.00042109,0.001149325,0.0000444,0.0000311,0.0000106
0.990684032,0.0000236,0.005967305,0.001016287,0.00094764,0.000567149,0.001339168,0.0000537,0.0000357,0.0000121
0.990684032,0.000023,0.00640126,0.001157687,0.00102453,0.000770347,0.001759445,0.0000548,0.0000325,0.0000132
0.990684032,0.0000262,0.005678471,0.001209954,0.000950147,0.00081939,0.001883912,0.0000568,0.0000312,0.0000132
0.990684032,0.0000238,0.004668935,0.001270597,0.000921595,0.000877288,0.002017881,0.0000601,0.0000327,0.0000142
0.990684032,0.000016,0.003436633,0.001368301,0.000906631,0.000979699,0.002284902,0.0000628,0.0000359,0.000015
0.990684032,0.0000207,0.002596558,0.001378078,0.000844963,0.001001071,0.00232854,0.0000601,0.000035,0.0000146
0.990684032,0.00000641,0.001868269,0.001545749,0.000828212,0.000729587,0.00121454,0.0000572,0.0000306,0.0000141
0.990684032,0.0000101,0.001241727,0.00196745,0.001019867,0.000686966,0.0008422,0.0000495,0.0000321,0.0000135
0.990684032,0.0000132,0.000633188,0.002604549,0.001355175,0.000880409,0.000943149,0.0000555,0.0000366,0.0000124
